LAT,LONG,SP_GROUP,AGE,P0,BA,D,H,N,YEAR,FOREST_TYPE,VOLUME
63.4,25.8,2,90,1050.0975,36.61786773,15.6791183,12.3480157,1896.530784,2010,3,224.5350063
63.4,26.9,4,44,1047.07,13.48775098,17.87237829,14.42305516,537.6318154,2010,2,88.94304131
63.4,28,1,26,1034.77,13.85730304,11.51505665,8.714756412,1330.628054,2010,3,65.50588259
63.4,28.3,1,27,1030.575,4.721574065,12.98443707,9.620236109,356.5748217,2010,3,24.13102718
63.4,22.7,1,84,1159.41,26.23094487,24.34661443,17.19414996,563.4389905,2010,4,216.6895898
63.4,22.9,1,26,1159.41,9.663890264,17.50706093,12.54892322,401.453845,2010,2,61.32108657
63.5,22.9,1,41,1164.4025,14.36498681,16.93575166,12.19560384,637.6852865,2010,4,89.03247471
63.5,30,1,59,1021.68,24.85463622,19.60162278,13.97811024,823.6324998,2010,3,172.5378193
63.5,30.2,1,62,1002.7875,18.07497534,20.71926056,14.72250481,536.0920022,2010,4,131.0386587
63.5,29.1,1,116,1025.05,17.12315049,30.36653869,21.31977553,236.4303409,2010,3,169.5822276
63.5,30,1,69,1021.68,20.82624042,21.93104869,15.54253462,551.3180331,2010,4,158.0129712
63.5,25.8,4,38,1040.8175,12.36369631,14.97317218,12.46077713,702.1514717,2010,3,71.63397161
63.5,28.3,2,132,1013.94,36.34729307,25.59870429,19.27519272,706.2301012,2010,2,327.2546613
63.5,28.6,1,40,1002.825,21.69987582,16.90881189,12.19295027,966.3649775,2010,4,134.4765455
63.5,28.6,1,37,1002.825,14.89757871,17.5766696,12.62164072,613.9777442,2010,4,94.99359101
63.5,29.1,1,29,1025.05,18.34700111,11.62304112,8.78531672,1729.161899,2010,4,87.27936524
63.5,29.1,1,52,1025.05,29.45495454,18.16748836,13.03177654,1136.262553,2010,4,192.8800417
63.5,25.5,1,61,1045.0225,15.35970176,19.04018576,13.59685618,539.4491827,2010,4,104.1903903
63.5,26.9,1,76,1045.74,38.16769254,16.69825329,12.08163034,1742.865748,2010,3,234.7698846
63.5,27.5,4,52,1038.855,33.37691949,10.66887018,9.597458064,3733.528823,2010,3,154.2228978
63.5,28.6,1,62,1002.825,22.82826603,18.38199843,13.16728233,860.1963479,2010,3,150.7732338
63.5,26.3,1,77,1044.1525,20.53898495,22.40933669,15.86852359,520.7521743,2010,4,158.5781355
63.5,27.2,1,35,1041.8875,30.58123921,12.89256804,9.611189762,2342.536327,2010,3,156.2036563
63.5,27.4,4,33,1038.855,18.64147635,7.403481134,7.518501987,4330.304883,2010,3,70.70376081
63.5,27.4,1,21,1038.855,5.582013717,7.911572567,6.476697046,1135.469273,2010,4,21.11699009
63.5,27.7,1,30,1033.475,14.41907885,14.64969521,10.71014533,855.4417796,2010,3,80.35066857
63.5,25.7,1,35,1040.8175,10.83404817,12.73102824,9.474490932,851.0869226,2010,4,54.70415219
63.6,22.4,2,55,1182.64,13.66634874,18.13897761,14.00280168,528.855479,2010,3,93.31450075
63.6,22.9,1,42,1173.675,29.91805183,10.27434213,7.966113343,3608.572061,2010,4,131.9445494
63.6,23.2,4,44,1143.68,18.73346374,12.53593417,10.8352122,1517.80087,2010,3,96.0394369
63.6,22.9,4,62,1173.675,14.58757676,21.40783331,16.88733944,405.2731609,2010,2,110.6166769
63.6,23.2,1,37,1143.68,16.5922948,18.2608024,13.07239357,633.5441137,2010,4,108.924014
63.6,23.5,1,86,1130.335,21.00339991,21.99579409,15.58498506,552.7394081,2010,3,159.7219837
63.6,23.5,1,141,1130.335,27.11025314,18.87278213,13.44005901,969.1072414,2010,4,182.0989481
63.6,24.1,4,45,1095.48,11.5024329,17.38359814,14.07377778,484.6413655,2010,3,74.20674841
63.6,30,1,42,1002.7875,1.313200422,14.32436965,10.49072942,81.48733086,2010,5,7.195808184
63.6,24.6,1,37,1077.57,5.603538444,8.017924523,6.54470224,1109.809779,2010,4,21.35743404
63.6,28,1,53,1011.61,18.38193751,19.57511129,13.95744355,610.7914154,2010,3,127.4461273
63.6,28.3,1,38,998.105,15.96059732,17.94976257,12.87006251,630.7276098,2010,4,103.4302642
63.6,28.3,1,35,998.105,35.17209564,11.69150442,8.906545455,3276.178592,2010,3,169.1707989
63.6,28.6,1,24,1002.825,7.342750252,11.3912722,8.623375494,720.4841245,2010,3,34.42434202
63.6,26.3,1,36,1044.1525,25.35788487,12.04228682,9.061444973,2226.410339,2010,4,123.6064101
63.6,26.9,1,49,1045.74,20.40053284,18.17822993,13.02481318,786.0468736,2010,3,133.5225988
63.6,28.6,1,28,1002.825,7.43209533,8.473355707,6.835176958,1317.98514,2010,3,29.23055842
63.6,28.6,2,133,1002.825,31,24.91666667,17.48191067,635.7581376,2010,3,250.9410256
63.6,24.9,1,34,1054.575,23.14256409,13.84554388,10.206708,1537.097985,2010,4,124.0415256
63.6,25.2,1,54,1054.425,36.22972338,25.84115685,18.23724491,690.7982562,2010,3,314.5589533
63.6,26.3,2,44,1044.1525,24.57696058,17.35927659,13.47993756,1038.424786,2010,1,162.4364335
63.6,28.3,1,80,998.105,22.91644258,19.32673497,13.79919714,781.1606129,2010,3,157.3841618
63.6,25.2,1,48,1054.425,28.67106486,18.44226057,13.21056156,1073.311133,2010,3,189.8827385
63.6,25.5,1,30,1047.8425,20.3132403,14.76615993,10.79249922,1186.189809,2010,3,113.9055772
63.6,25.7,1,57,1044.5825,29.21036075,14.43243363,10.59970168,1785.533083,2010,4,161.4291045
63.7,25.5,1,36,1049.31,38.43222949,15.27886382,11.16101255,2096.155889,2010,3,221.5132272
63.7,23.5,1,28,1135.1525,25.52557013,8.952090283,7.14931583,4055.427696,2010,4,103.7667156
63.7,23.5,2,83,1135.1525,34.99351927,20.08960667,15.39501426,1103.9639,2010,3,259.5420271
63.7,23.5,1,43,1135.1525,32.31257149,16.28774318,11.79913942,1550.814362,2010,3,194.9106205
63.7,30,1,21,981.3075,16.32041092,7.409579092,6.223714811,3784.897577,2010,3,60.03267549
63.7,29.2,4,42,977.3375,18.06672582,19.39535231,15.47561255,611.4968539,2010,1,126.8184588
63.7,29.2,2,32,977.3375,17.10538157,23.66107715,17.89880732,389.021731,2010,2,144.5051458
63.7,29.7,1,44,975.6475,17.53441008,7.704836065,6.393033899,3760.750073,2010,4,65.72940712
63.7,30,1,35,981.3075,7.673978897,15.71988901,11.39424997,395.3955421,2010,4,44.97657223
63.7,24.3,1,77,1084.785,18.93093164,25.17560779,17.75772196,380.2963679,2010,4,160.6957173
63.7,29.4,1,140,968.5975,14,20.85,14.26265866,410.0398214,2010,5,98.62884139
63.8,24.6,1,40,1083.68,15.71492587,18.921927,13.51247711,558.8454641,2010,3,106.046188
63.8,26.3,1,42,1039.2675,10.33886734,8.532459053,6.879971239,1808.150833,2010,5,40.85806795
63.8,26.6,1,34,1035.23,24.50140851,10.81009465,8.291712952,2669.575309,2010,3,111.4335237
63.8,28,1,85,979.9925,19.42718751,19.42883378,13.8730229,655.2795051,2010,4,134.0192463
63.8,28.6,1,48,983.75,17.54758516,18.11436769,12.98026115,680.8965282,2010,3,114.5225998
63.8,28.9,1,27,986.975,7.577853193,13.17261107,9.748778388,556.0483644,2010,3,39.14287965
63.8,29.2,2,26,957.37,18.76840932,10.93893686,9.130948278,1997.042713,2010,1,89.35205642
63.8,24.9,1,59,1083.685,12.57259233,14.41541841,10.57202755,770.3364498,2010,5,69.33040288
63.8,25.2,1,45,1059.885,18.37305411,21.08336986,14.96193817,526.2733977,2010,3,135.0105239
63.8,24.6,1,93,1083.68,19.09607632,13.89385608,10.2138807,1259.530441,2010,3,102.4022703
63.8,24.9,1,24,1083.685,8.956101072,8.72167698,6.969742286,1499.094839,2010,4,35.72849475
63.8,25.5,2,16,1053.7025,8.951764577,8.153342708,7.257285812,1714.539031,2010,2,35.59220784
63.8,25.5,4,56,1053.7025,40.96346852,18.08207279,14.56856522,1595.182641,2010,2,272.5487018
63.8,25.8,4,39,1045.4725,23.63342236,10.44612791,9.458600014,2757.566896,2010,2,107.8745082
63.8,26,1,82,1043.55,22.26773667,22.12363161,15.67874189,579.2597584,2010,3,170.1973614
63.8,28.3,4,26,969.4275,9.16337359,7.174944796,7.37666831,2266.357324,2010,3,34.25333291
63.8,26,4,33,1043.55,4.425615809,8.181530365,7.998352905,841.8112692,2010,3,17.61416496
63.8,26,4,75,1043.55,25.45385399,15.54708101,12.84452948,1340.805998,2010,4,151.4758061
63.8,24.1,1,67,1100.4425,31.05462865,14.05283368,10.37023043,2002.205483,2010,4,168.6162761
63.9,30.3,1,64,946.37,14.48637328,16.05179456,11.62618482,715.8509485,2010,4,86.32267811
63.9,30,1,23,939.8475,7.189462122,8.736625329,6.983084302,1199.275871,2010,3,28.72146247
63.9,26.6,1,43,1025.43,17.80038178,19.73036213,14.05756734,582.1961414,2010,4,124.1514606
63.9,26.9,2,51,1013.6375,30.66480142,14.49206385,11.54339597,1859.044552,2010,3,177.5419501
63.9,27.5,1,21,1006.98,4.128266354,6.177849338,5.490638705,1377.219627,2010,3,13.94574261
63.9,29.4,1,35,950.155,20.20846922,11.60392413,8.784634965,1910.881582,2010,3,96.13234008
63.9,24.3,1,81,1095.075,10.70781841,15.50280569,11.26694982,567.2709043,2010,4,62.18649036
63.9,24.9,1,40,1083.685,23.31691078,11.36454975,8.63611274,2298.670175,2010,3,109.4508851
63.9,24.9,1,136,1083.685,22.47749692,24.6071014,17.30903228,472.6472634,2010,3,186.682442
63.9,25.2,1,44,1079.84,11.21534106,7.87313335,6.495894516,2303.707781,2010,5,42.52221361
63.9,26.6,2,94,1025.43,28.39821945,22.87062273,17.34072656,691.2660845,2010,3,233.4409297
63.9,26.9,1,63,1013.6375,19.21903458,18.83413197,13.46524535,689.8433285,2010,3,129.3200418
63.9,29.2,1,70,957.37,12.35412085,12.53627313,9.377124274,1000.887056,2010,5,61.87482578
63.9,29.5,1,183,947.1175,28.04765247,28.52950903,19.97773277,438.7509203,2010,3,262.8786065
63.9,25.7,4,53,1045.4725,26.05060204,11.18458721,9.944740455,2651.477603,2010,4,124.0613155
63.9,26,1,95,1045,33.08613583,21.33017918,15.15377064,925.9065567,2010,4,245.7633587
63.9,26,1,92,1045,16.65127801,17.55170987,12.5947809,688.2065915,2010,4,105.9847286
63.9,28,1,43,970.5125,27.47199106,19.86653454,14.15841581,886.2495385,2010,3,192.762858
63.9,28.3,4,53,967.2075,28.09751427,16.92285352,13.77135121,1249.1967,2010,2,177.8357109
63.9,28.9,1,44,961.035,17.79839767,20.69657227,14.70300803,529.0469022,2010,4,128.888248
63.9,25.2,2,72,1079.84,26.47366153,23.52801674,17.81861043,608.9105372,2010,2,222.8371636
63.9,25.7,2,67,1045.4725,24.63248678,17.28138544,13.43080604,1050.174004,2010,1,162.3059337
63.9,26,1,77,1045,31.65816238,13.61170834,10.08367524,2175.557426,2010,4,168.0507519
63.9,28.3,2,52,967.2075,20.12299346,24.26813013,18.35006165,435.0408858,2010,3,173.74526
63.9,27.7,1,59,984.5475,21.72298821,17.03833542,12.28119904,952.7421037,2010,3,135.4252468
63.9,28,1,143,970.5125,13.25727987,25.27983403,17.73845808,264.1290118,2010,4,112.3917148
64,23.4,2,98,1168.37,32.26237448,23.35610047,17.6847733,753.0187275,2010,3,269.7456467
64,23.7,1,55,1161.3,23.41513955,17.92915841,12.85936203,927.4426425,2010,4,151.6352915
64,30.3,1,77,935.495,21.17818147,22.79530581,16.1360159,518.9289958,2010,3,165.8328894
64,30,1,34,941.215,25.3766966,9.994162041,7.793925706,3234.837229,2010,3,110.067269
64,30,1,40,941.215,3.430167639,10.60785791,8.124151258,388.1236228,2010,4,15.35499974
64,24.6,1,53,1096.115,24.63529943,13.45631792,9.962681984,1732.269605,2010,4,129.4991014
64,24.6,1,141,1096.115,22.69548865,18.26630029,13.07177122,866.0609766,2010,3,148.9815897
64,29.4,4,58,954.345,22.42435816,15.27920967,12.66645529,1223.005356,2010,3,131.8150005
64,29.7,1,32,953.5075,15.09374292,10.42538587,8.035750188,1768.165003,2010,4,67.00657519
64,29.7,1,33,953.5075,7.797847014,13.07105815,9.681052659,581.1166729,2010,4,40.05501922
64,29.7,1,59,953.5075,18.05960029,12.62326971,9.425881436,1443.02724,2010,4,90.82183022
64,24.3,1,128,1102.8075,16.19432602,22.30087166,15.68327346,414.6000212,2010,4,123.751729
64,24.9,1,76,1091.355,13.63251305,20.73294758,14.72671516,403.7977933,2010,3,98.85381155
64,26.9,1,42,1004.8575,23.06818115,21.54153455,15.27925873,632.9511542,2010,3,172.5291893
64,29.2,2,334,949.7025,28.48040126,19.02113379,14.50572648,1002.266978,2010,3,200.0832544
64,30,1,34,941.215,4.380114214,11.72070741,8.828394629,405.9643569,2010,4,20.91563127
64,25.7,1,83,1057.1425,36.44857499,19.76405306,14.11551673,1188.060754,2010,3,255.1258735
64,26.9,2,86,1004.8575,32.83846188,17.16282941,13.3559377,1419.433837,2010,2,215.3642691
64,28,2,36,970.6,6.534198911,8.067856063,7.221590987,1278.162838,2010,3,25.90021516
64,28.3,1,31,970.1075,29.50486147,13.19933807,9.809174805,2156.251397,2010,3,153.1832286
64,25.7,1,35,1057.1425,22.40735861,16.12665477,11.66909645,1097.01409,2010,1,133.9245321
64,26,2,76,1045.6875,26.82520936,16.23007003,12.72596291,1296.61921,2010,3,168.7995529
64,26.3,1,84,1030.205,19.83469803,15.46257454,11.25200995,1056.263078,2010,4,115.0713079
64,26.3,1,107,1030.205,21.98876224,18.34730274,13.11253539,831.6995139,2010,4,144.7092916
64,27.7,1,54,979.94,19.29400079,15.38486518,11.19451274,1037.874928,2010,4,111.4639472
64,27.7,1,27,979.94,10.1193511,9.009562518,7.154333397,1587.286698,2010,4,41.15519053
64.1,23.7,1,18,1170.1975,3.971875632,6.764318686,5.807753212,1105.24266,2010,3,13.92875744
64.1,23.7,4,62,1170.1975,40.46910113,17.78673701,14.34631263,1628.700048,2010,3,265.5497223
64.1,30.3,1,82,919.255,28.83010684,16.71339361,12.08366011,1314.095983,2010,4,177.3537101
64.1,24,1,45,1145.6825,34.31526211,11.69192747,8.861552354,3196.135731,2010,3,164.3701169
64.1,30,1,73,938.71,11.45466195,9.092952565,7.244361788,1763.934865,2010,5,47.02517002
64.1,30.3,1,91,919.255,26.18683559,16.09599058,11.6781093,1286.938287,2010,5,156.629594
64.1,24.3,1,78,1113.53,21.97828215,21.15451322,15.02307736,625.3134793,2010,4,162.0644173
64.1,24.3,1,88,1113.53,34.21300768,18.41656613,13.19939809,1284.351981,2010,4,226.4316814
64.1,24.6,1,18,1100.69,7.626998845,13.60138316,9.99789596,524.9254739,2010,2,40.19819834
64.1,29.8,1,58,953.9225,14.84828237,11.10326549,8.457540312,1533.503912,2010,4,68.5708637
64.1,30.3,1,79,919.255,9.213480299,13.33408624,9.875438337,659.7924032,2010,3,48.08996328
64.1,24.8,2,82,1085.8025,19.79786646,23.51966974,17.81210539,455.686404,2010,3,166.5907158
64.1,25.1,1,50,1070.28,41.23281664,17.5825254,12.81882609,1698.206953,2010,1,266.5101648
64.1,25.4,2,98,1059.2875,27.43315719,24.53944639,18.5325147,580.0379231,2010,3,238.8458316
64.1,25.7,1,94,1058.4425,32.52612118,17.03536175,12.27108301,1427.051589,2010,2,202.6299807
64.2,25.4,1,54,1058.655,31.2594462,18.31719506,13.13213688,1186.242441,2010,3,206.0062773
64.2,25.7,1,44,1058.4425,24.7091747,18.50833156,13.25786291,918.4041059,2010,3,164.133247
64.2,27.4,4,60,1010.085,18.64934768,13.91250695,11.75211818,1226.769515,2010,3,102.629745
64.2,28,2,22,972.915,19.89196541,11.00776342,9.182001973,2090.208646,2010,1,95.14267625
64.2,28.9,1,44,949.765,41.35384678,20.6816916,14.81372222,1230.988278,2010,3,301.4946129
64.2,25.7,1,82,1058.4425,17.42671576,13.08321689,9.723633994,1296.273325,2010,4,89.84059807
64.2,27.5,1,77,993.21,9.725789286,10.04865176,7.82108403,1226.363972,2010,5,42.29494533
64.2,27.7,1,126,1010.01,20.01901073,18.56993171,13.22722753,739.1492111,2010,4,132.6870821
64.2,30.3,1,37,913.0375,19.28037026,14.73857201,10.7811391,1130.09427,2010,4,108.0237786
64.2,30.1,1,40,935.32,15.8043718,11.5819526,8.763366351,1500.112362,2010,3,75.03749319
64.3,24,2,76,1162.555,15.23658484,8.970407667,7.833945789,2410.867777,2010,3,64.26501975
64.3,29.7,1,211,948.1825,22,31.70833333,21.22872441,278.603116,2010,4,216.204416
64.3,30.1,1,39,921.8425,12.11634694,7.841210089,6.469380181,2509.086531,2010,3,45.80365328
64.3,29.2,1,49,940.8775,21.1364641,20.07077825,14.29033826,668.0577858,2010,3,149.4602632
64.3,29.5,1,29,933.8025,16.69417984,8.007548134,6.57745272,3314.943193,2010,4,63.86282849
64.3,29.8,1,63,953.22,20.82357447,13.71096651,10.12921814,1410.35765,2010,4,110.9322713
64.3,26,1,48,1051.445,24.36612684,14.07835118,10.35756788,1565.283585,2010,3,132.1559221
64.3,28,1,33,986.665,18.70412233,9.551684163,7.507004985,2610.282704,2010,3,78.85446083
64.3,28.3,1,50,952.2875,26.01149384,14.55985749,10.67611556,1562.288244,2010,3,144.5879628
64.3,28.9,1,38,935.86,28.29900297,16.59883626,12.00220442,1307.753743,2010,3,173.1147073
64.3,26.3,1,64,1027.3375,20.75440526,10.86630577,8.346624249,2237.981893,2010,5,94.88104026
64.3,26.3,1,69,1027.3375,16.74740727,13.0202589,9.690932119,1257.819897,2010,5,86.10856574
64.3,27.8,2,42,984.715,31.35844755,10.85363912,9.11036639,3389.330486,2010,3,149.1502941
64.3,28.3,1,49,952.2875,22.10097644,19.49743048,13.90497031,740.2302336,2010,3,152.7495374
64.3,27.8,4,36,984.715,35.98931084,12.69491401,10.95851852,2843.309407,2010,1,186.3545681
64.4,24.2,4,75,1161.565,15.77054833,7.880135409,7.80363788,3233.624241,2010,2,61.56306339
64.4,24.5,1,85,1124.3425,11.57840921,14.75698515,10.78344399,676.9611299,2010,4,64.88040069
64.4,29.5,2,130,933.8025,24.72851898,19.262342,14.7529886,848.5746364,2010,3,176.5504773
64.4,25.1,4,36,1072.92,24.55996065,12.61540903,10.88690888,1964.875841,2010,3,126.4293933
64.4,25.7,1,74,1062.7875,29.71092268,11.60844242,8.810860887,2807.232317,2010,4,141.6771518
64.4,28.6,1,86,936.735,21.89651458,10.14895091,7.887270093,2706.716719,2010,4,95.83677595
64.4,29.5,1,81,933.8025,26.13317594,14.36485326,10.55907803,1612.500742,2010,4,143.9759058
64.4,25.1,1,77,1072.92,25.88472947,22.98043191,16.26202226,624.0758478,2010,3,204.0185814
64.4,26.3,1,95,1024.54,28.6804755,22.33189361,15.80990077,732.2263702,2010,4,220.7438003
64.4,26.3,4,39,1024.54,26.32597201,9.471603605,8.829087702,3736.349603,2010,3,113.4775278
64.4,28.6,2,110,936.735,16.52223121,10.09118518,8.540649331,2065.82944,2010,3,74.49627914
64.4,26.6,1,72,1011.65,18.21430171,24.09192442,17.01258026,399.5578437,2010,3,149.1201954
64.5,29.5,4,63,917.28,22.29301715,19.42617292,15.49814021,752.1500146,2010,1,156.6887191
64.5,29.8,1,148,926.28,21,32.57777778,20.85087229,251.9338365,2010,4,202.4720453
64.5,24.5,1,99,1137.21,20.27645336,21.11760097,14.96605504,578.9125343,2010,4,149.0208102
64.5,24.6,1,129,1137.21,21.42021412,16.7988982,12.0869669,966.4342882,2010,4,131.7745363
64.5,25.1,1,85,1080.825,26.80863837,24.0261204,16.98015025,591.3132039,2010,3,219.1398263
64.5,25.7,1,77,1068.1225,33.82892238,17.9935759,12.94187655,1330.342061,2010,3,220.2731815
64.5,25.7,1,103,1068.1225,13.33854552,20.53223897,14.57355033,402.8524169,2010,5,95.87199759
64.5,28.6,1,27,927.4675,10.84005339,12.30010233,9.204046283,912.2714642,2010,4,53.49171508
64.5,25.4,4,47,1076.9725,20.09729695,12.8766023,11.06190681,1543.281689,2010,3,104.9013425
64.5,26,1,61,1042.115,14.11303628,13.28560997,9.839500004,1018.046416,2010,4,73.44713925
64.5,27.7,1,28,974.7175,7.674157675,7.06407887,5.996619519,1958.076962,2010,4,27.5074568
64.5,28.3,1,19,936.7275,7.534709199,12.99916965,9.661232217,567.7346365,2010,3,38.64349518
64.5,25.7,1,48,1068.1225,17.14845854,13.11008479,9.726992936,1270.35238,2010,3,88.42633892
64.5,27.5,1,104,977.94,18.71240867,23.15775118,16.34642501,444.2700591,2010,4,148.1111329
64.5,27.5,4,50,977.94,38.27305898,15.39283406,12.72439722,2056.677127,2010,3,225.8393308
64.5,27.5,1,59,977.94,9.222341102,14.20838934,10.43862048,581.649825,2010,5,50.33548207
64.6,24.8,4,49,1113.215,34.2988575,12.73901702,10.95844179,2691.026266,2010,3,177.552831
64.6,29.2,1,57,911.1125,6.469051174,16.40596403,11.84745193,306.0181569,2010,4,39.14876689
64.6,24.8,1,79,1113.215,28.75065045,20.08469514,14.30565835,907.4596115,2010,3,203.4886794
64.6,25.4,1,40,1082.52,5.704033378,6.687273113,5.799973235,1624.030032,2010,5,19.98651327
64.6,25.4,1,72,1082.52,21.4176365,13.24215983,9.828351124,1555.120373,2010,4,111.3669466
64.6,28.3,1,40,936.7275,16.59735083,14.20891969,10.43523401,1046.710964,2010,3,90.56327977
64.6,29.2,1,60,911.1125,11.16220467,14.29273586,10.48553281,695.7117928,2010,4,61.14311924
64.7,25.4,1,80,1088.5,39.56499138,19.5080791,13.9388819,1323.707953,2010,3,274.0355665
64.7,26.3,1,99,1033.6075,29.33717549,16.89394807,12.17653033,1308.778367,2010,3,181.5992213
64.7,26.3,4,44,1033.6075,13.4797292,11.01189654,9.83047084,1415.360404,2010,2,63.56650677
64.7,26.9,1,91,982.125,27.00928296,23.41376899,16.54958201,627.3075507,2010,4,216.0417351
64.7,27.5,1,58,933.54,6.002869752,13.23040748,9.789745818,436.6390757,2010,4,31.11205759
64.7,27.7,1,90,913.235,18.65670833,26.12873566,18.42857745,347.9431975,2010,4,163.413205
64.7,28.1,2,229,912.96,16,25.03636364,15.09104618,325.003172,2010,3,109.1091808
64.7,25.7,4,64,1062.12,31.01095441,15.09058004,12.52890789,1733.857434,2010,2,180.5194702
64.8,24.8,1,71,1129.6775,19.97524583,9.690289643,7.602743871,2708.499344,2010,4,85.02372976
64.8,29.5,1,44,889.1625,4.231622468,16.07302457,11.61975049,208.5555808,2010,3,25.20244733
64.8,25.1,4,69,1124.0775,11.79222793,18.05967429,14.54910527,460.3478899,2010,2,78.36221594
64.8,28.3,1,49,895.09,17.45016843,15.79764075,11.46711369,890.2772479,2010,3,102.8177526
64.8,24.8,4,61,1129.6775,10.79676894,17.6778392,14.29571216,439.8914971,2010,4,70.64505459
64.8,26,1,53,1055.1475,9.347896203,9.680665103,7.559797737,1270.028912,2010,4,39.61500083
64.8,27.7,4,56,905.19,19.03991894,21.46954196,16.93377822,525.932072,2010,3,144.7339587
64.8,28.9,1,44,903.23,21.55170251,11.22295637,8.553972085,2178.598263,2010,4,100.4161533
64.8,27.2,1,76,951.7775,21.31138561,14.31348664,10.52670402,1324.435863,2010,5,117.1197032
64.8,27.8,1,59,905.19,29.03012897,14.33825565,10.54283118,1797.903776,2010,4,159.7372066
64.8,28.1,4,43,903.4075,25.10695622,15.51307831,12.84148566,1328.336831,2010,3,149.4131484
64.9,25.1,4,49,1136.1675,15.42006062,8.726752991,8.350495854,2578.047012,2010,3,63.5201146
64.9,28.4,2,160,887.275,27.90767399,18.454404,14.18479297,1043.358869,2010,3,192.5610279
64.9,29.5,4,33,889.1625,3.992209433,7.29965112,7.447827311,953.9359751,2010,1,15.03265999
64.9,25.4,4,24,1111.45,11.61565864,8.916466541,8.462402823,1860.237482,2010,2,48.36375589
64.9,25.7,2,78,1065.7825,6.629994794,14.27142039,11.33815739,414.4659976,2010,2,37.76117758
64.9,26,1,150,1049.0825,14.51698906,19.76096755,14.00018599,473.3367863,2010,4,100.8757372
64.9,27.8,4,26,905.035,29.0219109,7.369719527,7.490493709,6803.528417,2010,3,109.7601941
64.9,28.1,1,86,893.2925,10.7525136,10.43404045,8.042235347,1257.520538,2010,4,47.76398477
65,25.7,1,54,1086.875,26.97355519,19.27839225,13.76275714,924.0738597,2010,3,184.8361665
65,26,1,104,1036.255,10.22389393,11.32741718,8.579127711,1014.52946,2010,5,47.73924977
65,26.3,1,96,1005.03,22.56615877,23.08833268,16.31637297,538.9923672,2010,4,178.3494221
65,26.3,1,68,1005.03,25.08155679,9.55949948,7.547151542,3494.574473,2010,5,106.1771402
65,26.9,1,69,975.895,19.17000199,16.15430963,11.70290685,935.3097707,2010,4,114.8546616
65,27.8,4,52,905.035,19.99855162,15.13949538,12.57507918,1110.927871,2010,3,116.8099629
65,27.2,1,47,960.9825,20.48546927,15.43761289,11.23514985,1094.449538,2010,4,118.7008982
65,28.1,1,42,900.91,17.26946678,17.50158496,12.57986886,717.8509599,2010,4,109.8191153
65,26.6,1,113,987.2475,9.797788231,11.39872445,8.596630409,960.120309,2010,3,45.8183079
65.1,29.3,1,94,859.4225,20.69900805,19.00130605,13.56722301,729.9493829,2010,4,140.1517597
65.1,29.6,1,151,869.0925,26.40017922,23.49468619,16.55434298,608.9444775,2010,3,211.1794276
65.1,29.3,1,69,859.4225,12.27503472,15.5584663,11.30799967,645.65316,2010,4,71.5018305
65.2,25.4,1,115,1102.7525,29.68391116,20.73457661,14.70623127,879.1053002,2010,4,214.9790862
65.2,25.7,1,64,1062.105,32.03847416,13.22087544,9.832819472,2333.788612,2010,4,166.6639359
65.2,26,1,90,1036.0375,22.67691939,12.45841783,9.33794515,1860.237482,2010,5,113.202939
65.2,26.6,1,61,972.6725,9.962065699,18.51680759,13.24395322,369.9365929,2010,3,66.11144792
65.2,28.7,4,21,849.8025,8.074687788,9.531014511,8.879457516,1131.768484,2010,3,34.97130356
65.2,27.2,1,93,948.635,22.10928843,16.59152462,11.97538731,1022.615315,2010,3,134.9901987
65.3,29.3,1,20,847.905,1.896220445,9.363825788,7.353049331,275.3545728,2010,4,7.870199986
65.3,26,1,74,1022.6175,24.93696874,17.69269522,12.71839064,1014.298509,2010,3,160.0303444
65.3,26,1,77,1022.6175,18.59996876,19.29963729,13.77315238,635.805147,2010,4,127.5346969
65.3,26.8,1,69,979.66,23.19423606,16.24166583,11.76965948,1119.512766,2010,3,139.621346
65.3,27.5,1,87,926.895,18.14994907,17.36375027,12.48710774,766.4758345,2010,4,114.7126294
65.3,27.5,1,17,926.895,7.248145138,10.23404599,7.914268523,881.134633,2010,3,31.80407158
65.3,29,1,111,841.695,24.10491896,23.1904887,16.3825807,570.6843891,2010,4,191.1591521
65.3,26,1,86,1022.6175,16.77631567,14.28547839,10.48428065,1046.687725,2010,4,91.88771452
65.3,26,1,61,1022.6175,25.81777583,15.60315598,11.35121981,1350.218469,2010,3,150.8659124
65.3,28.1,2,159,885.6625,32,28.65333333,19.88324468,496.2605961,2010,3,288.3720152
65.4,29.3,1,43,845.54,16.92260195,15.26644006,11.12273644,924.4889066,2010,4,97.25364305
65.4,29,1,42,843.7025,6.682805043,10.59895999,8.130220759,757.4298303,2010,4,29.93355141
65.4,29.6,1,78,850.225,14.06917015,19.29774124,13.77335938,481.022779,2010,4,96.47004568
65.4,29.6,1,82,850.225,13.06442526,17.30899409,12.466986,555.2093459,2010,5,82.46552102
65.4,25.4,1,42,1070.79,18.97065558,16.09735305,11.65416354,932.1450971,2010,3,113.2665823
65.4,25.4,4,47,1070.79,24.41823396,14.33379901,12.02557487,1513.21887,2010,2,137.1069284
65.4,26,1,46,1022.6175,22.79482176,14.65738434,10.72192633,1350.931622,2010,1,127.1412352
65.4,27.8,1,73,915.085,21.23679329,15.34929916,11.18580325,1147.683022,2010,4,122.6160743
